username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,2017-04-21,0,1,"http:// bit.ly/bossite http:// snip.ly/78qir Isle of Capri Casinos Up 17.5% Since SmarTrend Uptrend Call (ISLE) #stocks #trading",,,#stocks #trading,"855496670158757892",https://twitter.com/bosocial/status/855496670158757892
,2017-04-21,0,0,"http:// bit.ly/bossite http:// snip.ly/hb70j Carnival Shares Up 19.8% Since SmarTrend's Buy Recommendation (CCL) #stocks #trading",,,#stocks #trading,"855496658993500161",https://twitter.com/bosocial/status/855496658993500161
,2017-04-21,0,0,"http:// bit.ly/bossite http:// snip.ly/1297b Progressive Shares Up 19.9% Since SmarTrend's Buy Recommendation (PGR) #stocks #trading",,,#stocks #trading,"855496655206060032",https://twitter.com/bosocial/status/855496655206060032
,2017-04-21,0,0,"http:// bit.ly/bossite http:// snip.ly/2s2oz Calamos Asset Management Up 20.1% Since SmarTrend Uptrend Call (CLMS) #stocks #trading",,,#stocks #trading,"855496651208884224",https://twitter.com/bosocial/status/855496651208884224
,2017-04-21,0,2,"http:// bit.ly/bossite http:// snip.ly/i3vmi Comtech Telecommunications Up 20.7% Since SmarTrend Uptrend Call (CMTL) #stocks #trading",,,#stocks #trading,"855496633831882753",https://twitter.com/bosocial/status/855496633831882753
,2017-04-21,0,0,"http:// bit.ly/bossite http:// snip.ly/9vglt Jabil Circuit Shares Up 19.5% Since SmarTrend's Buy Recommendation (JBL) #stocks #trading",,,#stocks #trading,"855496629335584768",https://twitter.com/bosocial/status/855496629335584768
,2017-04-21,0,0,"Mid-Afternoon Market Update: Crude Oil Down 2.5%; Werner Enterprises Shares Spike Higher #Stocks #All Finance https://www. dukascopy.com/refpro/in.php? aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9tLzQ5MjgwMTAzNjY3ODUzNTk0MjgvP3V0bV9zb3VyY2U9dHdpdHRlciZ1dG1fbWVkaXVtPXNvY2lhbCZ1dG1fY2FtcGFpZ249ZnhzcGlkZXIlMjB0d2l0dGVyJTIwcG9zdGluZwpzcHAtdHctU3BpZEVO …",,,#Stocks #All,"855496514789154816",https://twitter.com/FXS_Stocks_EN/status/855496514789154816
,2017-04-21,0,0,"$ CPE up 1.0% to 11.62 cycle setup alert #stocks #options #markets http:// bit.ly/1u27SQl",,,#stocks #options #markets,"855496367350751232",https://twitter.com/StockSpotter/status/855496367350751232
,2017-04-21,0,3,"$ EOMN going up !!!! #green #money #cash #Millionaire #StockMarket #media #tech #luxury #cash pic.twitter.com/SNFx2EoZAd",,,#green #money #cash #Millionaire #StockMarket #media #tech #luxury #cash,"855494940381655045",https://twitter.com/thenextstock/status/855494940381655045
,2017-04-21,0,0,"Risk of a volatile event taking down #tech #stocks is climbing http:// ow.ly/IdzG30b3TXx",,,#tech #stocks,"855493828710674432",https://twitter.com/CraigR_Smith/status/855493828710674432
,2017-04-21,0,0,"$ APC up 1.0% to 59.62 cycle setup alert #stocks #options #markets http:// bit.ly/Tz2U08",,,#stocks #options #markets,"855493093792952320",https://twitter.com/StockSpotter/status/855493093792952320
,2017-04-21,1,0,"That is why @amazon 's #stocks went down -3.71 (-0.41%) and hence, Brand Value also went closer to ZERO irrevocably! #BrandsAreOrdinary https:// twitter.com/shubhranshuu/s tatus/855426011957084160 …",,@amazon,#stocks #BrandsAreOrdinary,"855492641412104192",https://twitter.com/UfterYou/status/855492641412104192
